species,PA,bio12,bio1
Aneides_aeneus,0,1175,87
Aneides_aeneus,0,1144,113
Aneides_aeneus,0,1128,144
Aneides_aeneus,0,1119,91
Aneides_aeneus,0,1442,155
Aneides_aeneus,0,1155,85
Aneides_aeneus,0,1423,173
Aneides_aeneus,0,1107,139
Aneides_aeneus,0,1021,105
Aneides_aeneus,0,1223,99
Aneides_aeneus,0,973,104
Aneides_aeneus,0,999,129
Aneides_aeneus,0,1024,110
Aneides_aeneus,0,1067,96
Aneides_aeneus,0,1492,87
Aneides_aeneus,0,1389,103
Aneides_aeneus,0,1052,122
Aneides_aeneus,0,1458,155
Aneides_aeneus,0,1170,132
Aneides_aeneus,0,1062,134
Aneides_aeneus,0,1033,105
Aneides_aeneus,0,1000,110
Aneides_aeneus,0,1419,107
Aneides_aeneus,0,1327,104
Aneides_aeneus,0,1387,85
Aneides_aeneus,0,1507,90
Aneides_aeneus,0,1439,97
Aneides_aeneus,0,1329,142
Aneides_aeneus,0,1329,144
Aneides_aeneus,0,1199,135
Aneides_aeneus,0,982,99
Aneides_aeneus,0,2016,106
Aneides_aeneus,0,1310,117
Aneides_aeneus,0,1196,162
Aneides_aeneus,0,1482,151
Aneides_aeneus,0,1039,110
Aneides_aeneus,0,1418,147
Aneides_aeneus,0,1225,105
Aneides_aeneus,0,1390,106
Aneides_aeneus,0,1214,141
Aneides_aeneus,0,1143,112
Aneides_aeneus,0,1130,128
Aneides_aeneus,0,990,93
Aneides_aeneus,0,1251,153
Aneides_aeneus,0,997,128
Aneides_aeneus,0,1847,83
Aneides_aeneus,0,1040,91
Aneides_aeneus,0,1097,78
Aneides_aeneus,0,978,98
Aneides_aeneus,0,1132,122
Aneides_aeneus,0,1074,129
Aneides_aeneus,0,1643,101
Aneides_aeneus,0,1195,152
Aneides_aeneus,0,1378,110
Aneides_aeneus,0,1040,127
Aneides_aeneus,0,1192,117
Aneides_aeneus,0,1170,132
Aneides_aeneus,0,1040,127
Aneides_aeneus,0,972,94
Aneides_aeneus,0,1731,137
Aneides_aeneus,0,1095,87
Aneides_aeneus,0,1713,90
Aneides_aeneus,0,1453,147
Aneides_aeneus,0,1451,102
Aneides_aeneus,0,1175,155
Aneides_aeneus,0,1469,163
Aneides_aeneus,0,1551,150
Aneides_aeneus,0,1001,107
Aneides_aeneus,0,1770,90
Aneides_aeneus,0,1088,142
Aneides_aeneus,0,1030,128
Aneides_aeneus,0,988,97
Aneides_aeneus,0,1488,141
Aneides_aeneus,0,1617,100
Aneides_aeneus,0,971,95
Aneides_aeneus,0,1122,133
Aneides_aeneus,0,1127,122
Aneides_aeneus,0,1116,113
Aneides_aeneus,0,2036,111
Aneides_aeneus,0,1258,124
Aneides_aeneus,0,999,111
Aneides_aeneus,0,1133,116
Aneides_aeneus,0,981,75
Aneides_aeneus,0,1419,153
Aneides_aeneus,0,1006,125
Aneides_aeneus,0,1586,137
Aneides_aeneus,0,1059,117
Aneides_aeneus,0,991,94
Aneides_aeneus,0,1860,77
Aneides_aeneus,0,1171,152
Aneides_aeneus,0,1236,165
Aneides_aeneus,0,1160,126
Aneides_aeneus,0,1444,152
Aneides_aeneus,0,1381,97
Aneides_aeneus,0,999,111
Aneides_aeneus,0,1198,159
Aneides_aeneus,0,1050,127
Aneides_aeneus,0,1203,149
Aneides_aeneus,0,1257,126
Aneides_aeneus,0,1476,153
Aneides_aeneus,0,1163,161
Aneides_aeneus,0,1550,85
Aneides_aeneus,0,1279,133
Aneides_aeneus,0,1149,111
Aneides_aeneus,0,1014,125
Aneides_aeneus,0,1221,94
Aneides_aeneus,0,1328,72
Aneides_aeneus,0,1048,117
Aneides_aeneus,0,1285,166
Aneides_aeneus,0,1153,83
Aneides_aeneus,0,1022,104
Aneides_aeneus,0,1994,110
Aneides_aeneus,0,1657,103
Aneides_aeneus,0,1298,152
Aneides_aeneus,0,1257,163
Aneides_aeneus,0,1136,144
Aneides_aeneus,0,1736,101
Aneides_aeneus,0,1134,83
Aneides_aeneus,0,981,75
Aneides_aeneus,0,1516,134
Aneides_aeneus,0,1735,117
Aneides_aeneus,0,1104,132
Aneides_aeneus,0,1014,130
Aneides_aeneus,0,1003,109
Aneides_aeneus,0,1075,80
Aneides_aeneus,0,1631,116
Aneides_aeneus,0,1053,106
Aneides_aeneus,0,1355,145
Aneides_aeneus,0,1212,143
Aneides_aeneus,0,1046,109
Aneides_aeneus,0,1321,123
Aneides_aeneus,0,1191,147
Aneides_aeneus,0,1164,146
Aneides_aeneus,0,1038,122
Aneides_aeneus,0,1661,126
Aneides_aeneus,0,1632,139
Aneides_aeneus,0,1037,132
Aneides_aeneus,0,1144,79
Aneides_aeneus,0,1141,120
Aneides_aeneus,0,1163,174
Aneides_aeneus,0,1009,94
Aneides_aeneus,0,1658,106
Aneides_aeneus,0,1135,85
Aneides_aeneus,0,1020,125
Aneides_aeneus,0,1165,151
Aneides_aeneus,0,1162,104
Aneides_aeneus,0,1203,87
Aneides_aeneus,0,1018,130
Aneides_aeneus,0,1049,99
Aneides_aeneus,0,1096,140
Aneides_aeneus,0,1755,88
Aneides_aeneus,0,1507,90
Aneides_aeneus,0,1111,142
Aneides_aeneus,0,1428,147
Aneides_aeneus,0,1318,139
Aneides_aeneus,0,1732,89
Aneides_aeneus,0,1036,95
Aneides_aeneus,0,1701,102
Aneides_aeneus,0,1112,116
Aneides_aeneus,0,997,128
Aneides_aeneus,0,1335,131
Aneides_aeneus,0,1116,88
Aneides_aeneus,0,1017,124
Aneides_aeneus,0,1106,79
Aneides_aeneus,0,1381,173
Aneides_aeneus,0,1125,127
Aneides_aeneus,0,1208,145
Aneides_aeneus,0,985,105
Aneides_aeneus,0,1332,128
Aneides_aeneus,0,1802,87
Aneides_aeneus,0,1119,91
Aneides_aeneus,0,1736,77
Aneides_aeneus,0,1253,94
Aneides_aeneus,0,1180,152
Aneides_aeneus,0,1278,118
Aneides_aeneus,0,1141,153
Aneides_aeneus,0,1459,73
Aneides_aeneus,0,1268,127
Aneides_aeneus,0,1380,147
Aneides_aeneus,0,999,132
Aneides_aeneus,0,1347,166
Aneides_aeneus,0,1842,81
Aneides_aeneus,0,1004,125
Aneides_aeneus,0,1722,108
Aneides_aeneus,0,1191,129
Aneides_aeneus,0,1206,139
Aneides_aeneus,0,1435,102
Aneides_aeneus,0,1227,141
Aneides_aeneus,0,1147,122
Aneides_aeneus,0,1173,121
Aneides_aeneus,0,1011,108
Aneides_aeneus,0,1149,153
Aneides_aeneus,0,1144,154
Aneides_aeneus,0,1160,168
Aneides_aeneus,0,1438,150
Aneides_aeneus,0,1643,113
Aneides_aeneus,0,1111,139
Aneides_aeneus,0,1322,146
Aneides_aeneus,0,1074,118
Aneides_aeneus,0,1411,98
Aneides_aeneus,0,1940,102
Aneides_aeneus,0,1012,133
Aneides_aeneus,0,1073,115
Aneides_aeneus,0,1921,107
Aneides_aeneus,0,2000,104
Aneides_aeneus,0,1022,105
Aneides_aeneus,0,1188,145
Aneides_aeneus,0,1257,126
Aneides_aeneus,0,1334,93
Aneides_aeneus,0,1152,96
Aneides_aeneus,0,1416,153
Aneides_aeneus,0,1272,149
Aneides_aeneus,0,1320,80
Aneides_aeneus,0,1173,154
Aneides_aeneus,0,1081,89
Aneides_aeneus,0,1388,91
Aneides_aeneus,0,1149,118
Aneides_aeneus,0,1269,142
Aneides_aeneus,0,1110,143
Aneides_aeneus,0,1290,163
Aneides_aeneus,0,1079,110
Aneides_aeneus,0,1725,106
Aneides_aeneus,0,1079,142
Aneides_aeneus,0,1402,171
Aneides_aeneus,0,1154,153
Aneides_aeneus,0,1245,142
Aneides_aeneus,0,1000,126
Aneides_aeneus,0,1014,79
Aneides_aeneus,0,1872,104
Aneides_aeneus,0,1490,161
Aneides_aeneus,0,1872,104
Aneides_aeneus,0,1261,159
Aneides_aeneus,0,1280,96
Aneides_aeneus,0,1436,157
Aneides_aeneus,0,1757,101
Aneides_aeneus,0,1061,114
Aneides_aeneus,0,1168,77
Aneides_aeneus,0,1122,134
Aneides_aeneus,0,1132,131
Aneides_aeneus,0,1529,149
Aneides_aeneus,0,1047,112
Aneides_aeneus,0,1320,127
Aneides_aeneus,0,1291,151
Aneides_aeneus,0,1297,139
Aneides_aeneus,0,1250,92
Aneides_aeneus,0,1213,178
Aneides_aeneus,0,1386,174
Aneides_aeneus,0,1026,110
Aneides_aeneus,0,1175,155
Aneides_aeneus,0,1150,127
Aneides_aeneus,0,1431,151
Aneides_aeneus,0,1475,152
Aneides_aeneus,0,1915,97
Aneides_aeneus,0,1349,142
Aneides_aeneus,0,1324,158
Aneides_aeneus,0,1030,128
Aneides_aeneus,0,978,117
Aneides_aeneus,0,1843,88
Aneides_aeneus,0,1619,144
Aneides_aeneus,0,1214,117
Aneides_aeneus,0,1361,108
Aneides_aeneus,0,1109,83
Aneides_aeneus,0,1223,88
Aneides_aeneus,0,1109,83
Aneides_aeneus,0,1034,72
Aneides_aeneus,0,1210,167
Aneides_aeneus,0,1206,102
Aneides_aeneus,0,1050,131
Aneides_aeneus,0,1214,140
Aneides_aeneus,0,1058,116
Aneides_aeneus,0,1072,113
Aneides_aeneus,0,1583,127
Aneides_aeneus,0,1612,135
Aneides_aeneus,0,1577,129
Aneides_aeneus,0,1296,153
Aneides_aeneus,0,1193,96
Aneides_aeneus,0,1470,125
Aneides_aeneus,0,1443,111
Aneides_aeneus,0,992,107
Aneides_aeneus,0,1339,102
Aneides_aeneus,0,1119,91
Aneides_aeneus,0,1000,91
Aneides_aeneus,0,1459,97
Aneides_aeneus,0,1149,117
Aneides_aeneus,0,1468,161
Aneides_aeneus,0,1280,142
Aneides_aeneus,0,1368,98
Aneides_aeneus,0,2040,105
Aneides_aeneus,0,1156,152
Aneides_aeneus,0,1524,112
Aneides_aeneus,0,1518,130
Aneides_aeneus,0,1203,87
Aneides_aeneus,0,1530,98
Aneides_aeneus,0,1141,148
Aneides_aeneus,0,1190,157
Aneides_aeneus,0,1053,118
Aneides_aeneus,0,1361,167
Aneides_aeneus,0,1384,126
Aneides_aeneus,0,1254,157
Aneides_aeneus,0,757,55
Aneides_aeneus,0,813,86
Aneides_aeneus,0,1546,182
Aneides_aeneus,0,1086,44
Aneides_aeneus,0,838,71
Aneides_aeneus,0,1635,188
Aneides_aeneus,0,1103,69
Aneides_aeneus,0,1350,47
Aneides_aeneus,0,1520,194
Aneides_aeneus,0,1278,192
Aneides_aeneus,0,1068,69
Aneides_aeneus,0,1485,194
Aneides_aeneus,0,922,69
Aneides_aeneus,0,1070,70
Aneides_aeneus,0,1542,192
Aneides_aeneus,0,823,198
Aneides_aeneus,0,955,62
Aneides_aeneus,0,980,70
Aneides_aeneus,0,1485,194
Aneides_aeneus,0,1220,186
Aneides_aeneus,0,936,93
Aneides_aeneus,0,1433,192
Aneides_aeneus,0,866,70
Aneides_aeneus,0,1036,54
Aneides_aeneus,0,1077,28
Aneides_aeneus,0,934,67
Aneides_aeneus,0,1175,64
Aneides_aeneus,0,990,61
Aneides_aeneus,0,817,87
Aneides_aeneus,0,1605,190
Aneides_aeneus,0,951,99
Aneides_aeneus,0,1482,193
Aneides_aeneus,0,814,88
Aneides_aeneus,0,1164,70
Aneides_aeneus,0,1549,194
Aneides_aeneus,0,876,65
Aneides_aeneus,0,963,103
Aneides_aeneus,0,1517,196
Aneides_aeneus,0,873,66
Aneides_aeneus,0,956,60
Aneides_aeneus,0,1025,46
Aneides_aeneus,0,884,68
Aneides_aeneus,0,866,70
Aneides_aeneus,0,1515,193
Aneides_aeneus,0,1232,189
Aneides_aeneus,0,821,202
Aneides_aeneus,0,1035,55
Aneides_aeneus,0,1200,50
Aneides_aeneus,0,823,198
Aneides_aeneus,0,944,102
Aneides_aeneus,0,925,90
Aneides_aeneus,0,1037,58
Aneides_aeneus,0,1616,191
Aneides_aeneus,0,955,74
Aneides_aeneus,0,1365,191
Aneides_aeneus,0,1178,61
Aneides_aeneus,0,966,96
Aneides_aeneus,0,1479,193
Aneides_aeneus,0,824,68
Aneides_aeneus,0,781,81
Aneides_aeneus,0,1612,195
Aneides_aeneus,0,1481,188
Aneides_aeneus,0,885,66
Aneides_aeneus,0,766,69
Aneides_aeneus,0,987,47
Aneides_aeneus,0,868,78
Aneides_aeneus,0,815,85
Aneides_aeneus,0,959,110
Aneides_aeneus,0,1499,196
Aneides_aeneus,0,903,66
Aneides_aeneus,0,926,99
Aneides_aeneus,0,1512,184
Aneides_aeneus,0,1614,189
Aneides_aeneus,0,1068,69
Aneides_aeneus,0,995,39
Aneides_aeneus,0,980,70
Aneides_aeneus,0,825,70
Aneides_aeneus,0,925,108
Aneides_aeneus,0,1446,193
Aneides_aeneus,0,932,66
Aneides_aeneus,0,1048,69
Aneides_aeneus,0,897,61
Aneides_aeneus,0,1105,47
Aneides_aeneus,0,1440,185
Aneides_aeneus,0,766,65
Aneides_aeneus,0,1238,186
Aneides_aeneus,0,1582,188
Aneides_aeneus,0,1115,197
Aneides_aeneus,0,1216,70
Aneides_aeneus,0,1107,37
Aneides_aeneus,0,784,84
Aneides_aeneus,0,1514,185
Aneides_aeneus,0,1569,185
Aneides_aeneus,0,1246,223
Aneides_aeneus,0,1323,181
Aneides_aeneus,0,1559,193
Aneides_aeneus,0,1492,194
Aneides_aeneus,0,1541,191
Aneides_aeneus,0,1219,69
Aneides_aeneus,0,938,61
Aneides_aeneus,0,1489,193
Aneides_aeneus,0,897,83
Aneides_aeneus,0,1108,48
Aneides_aeneus,0,1017,69
Aneides_aeneus,0,1320,198
Aneides_aeneus,0,805,67
Aneides_aeneus,0,1308,204
Aneides_aeneus,0,984,48
Aneides_aeneus,0,1195,41
Aneides_aeneus,0,948,98
Aneides_aeneus,0,955,114
Aneides_aeneus,0,1238,186
Aneides_aeneus,0,813,200
Aneides_aeneus,0,1136,67
Aneides_aeneus,0,1518,192
Aneides_aeneus,0,1121,68
Aneides_aeneus,0,1569,185
Aneides_aeneus,0,1649,193
Aneides_aeneus,0,1092,47
Aneides_aeneus,0,1036,38
Aneides_aeneus,0,1087,52
Aneides_aeneus,0,1485,194
Aneides_aeneus,0,1150,185
Aneides_aeneus,0,1271,188
Aneides_aeneus,0,1252,217
Aneides_aeneus,0,1128,70
Aneides_aeneus,0,964,103
Aneides_aeneus,0,926,68
Aneides_aeneus,0,962,122
Aneides_aeneus,0,1358,199
Aneides_aeneus,0,887,79
Aneides_aeneus,0,955,33
Aneides_aeneus,0,962,99
Aneides_aeneus,0,1073,54
Aneides_aeneus,0,1116,70
Aneides_aeneus,0,791,75
Aneides_aeneus,0,1334,204
Aneides_aeneus,0,1068,69
Aneides_aeneus,0,1544,197
Aneides_aeneus,0,1354,199
Aneides_aeneus,0,962,96
Aneides_aeneus,0,905,65
Aneides_aeneus,0,959,110
Aneides_aeneus,0,1345,198
Aneides_aeneus,0,997,36
Aneides_aeneus,0,813,196
Aneides_aeneus,0,962,108
Aneides_aeneus,0,1048,69
Aneides_aeneus,0,1304,210
Aneides_aeneus,0,1277,183
Aneides_aeneus,0,1516,198
Aneides_aeneus,0,892,74
Aneides_aeneus,0,1510,197
Aneides_aeneus,0,962,99
Aneides_aeneus,0,908,62
Aneides_aeneus,0,1377,191
Aneides_aeneus,0,1454,194
Aneides_aeneus,0,876,65
Aneides_aeneus,0,1561,193
Aneides_aeneus,0,1307,58
Aneides_aeneus,0,872,59
Aneides_aeneus,0,1322,201
Aneides_aeneus,0,931,90
Aneides_aeneus,0,952,112
Aneides_aeneus,0,1308,209
Aneides_aeneus,0,1022,65
Aneides_aeneus,0,951,64
Aneides_aeneus,0,1108,48
Aneides_aeneus,0,932,63
Aneides_aeneus,0,888,61
Aneides_aeneus,0,888,75
Aneides_aeneus,0,1569,185
Aneides_aeneus,0,1352,184
Aneides_aeneus,0,811,83
Aneides_aeneus,0,1575,192
Aneides_aeneus,0,1109,40
Aneides_aeneus,0,835,188
Aneides_aeneus,0,953,71
Aneides_aeneus,0,959,110
Aneides_aeneus,0,1444,192
Aneides_aeneus,0,1333,198
Aneides_aeneus,0,941,98
Aneides_aeneus,0,1331,213
Aneides_aeneus,0,1126,33
Aneides_aeneus,0,1548,197
Aneides_aeneus,0,1350,189
Aneides_aeneus,0,885,83
Aneides_aeneus,0,831,40
Aneides_aeneus,0,1561,188
Aneides_aeneus,0,1308,197
Aneides_aeneus,0,1563,194
Aneides_aeneus,0,949,98
Aneides_aeneus,0,1572,192
Aneides_aeneus,0,1549,194
Aneides_aeneus,0,1624,189
Aneides_aeneus,0,967,57
Aneides_aeneus,0,823,198
Aneides_aeneus,0,1438,185
Aneides_aeneus,0,1004,5
Aneides_aeneus,0,1276,49
Aneides_aeneus,0,1616,196
Aneides_aeneus,0,963,104
Aneides_aeneus,0,1012,25
Aneides_aeneus,0,1035,60
Aneides_aeneus,0,963,100
Aneides_aeneus,0,1109,69
Aneides_aeneus,0,1126,58
Aneides_aeneus,0,968,73
Aneides_aeneus,0,1256,70
Aneides_aeneus,0,868,43
Aneides_aeneus,0,916,69
Aneides_aeneus,0,945,95
Aneides_aeneus,0,989,54
Aneides_aeneus,0,907,72
Aneides_aeneus,0,955,94
Aneides_aeneus,0,1305,68
Aneides_aeneus,0,1150,70
Aneides_aeneus,0,966,94
Aneides_aeneus,0,1035,60
Aneides_aeneus,0,825,75
Aneides_aeneus,0,1018,56
Aneides_aeneus,0,1503,195
Aneides_aeneus,0,860,198
Aneides_aeneus,0,1344,184
Aneides_aeneus,0,1625,189
Aneides_aeneus,0,996,69
Aneides_aeneus,0,1627,189
Aneides_aeneus,0,1544,192
Aneides_aeneus,0,1055,51
Aneides_aeneus,0,962,95
Aneides_aeneus,0,949,98
Aneides_aeneus,0,1235,190
Aneides_aeneus,0,890,58
Aneides_aeneus,0,817,87
Aneides_aeneus,0,938,94
Aneides_aeneus,0,994,46
Aneides_aeneus,0,790,74
Aneides_aeneus,0,1275,192
Aneides_aeneus,0,905,66
Aneides_aeneus,0,1545,190
Aneides_aeneus,0,1516,195
Aneides_aeneus,0,922,69
Aneides_aeneus,0,989,54
Aneides_aeneus,0,718,181
Aneides_aeneus,0,895,71
Aneides_aeneus,0,1158,66
Aneides_aeneus,0,1464,199
Aneides_aeneus,0,850,48
Aneides_aeneus,0,865,79
Aneides_aeneus,0,1572,189
Aneides_aeneus,0,1251,183
Aneides_aeneus,0,841,72
Aneides_aeneus,0,1625,189
Aneides_aeneus,0,1527,191
Aneides_aeneus,0,856,59
Aneides_aeneus,0,897,83
Aneides_aeneus,0,953,106
Aneides_aeneus,0,936,99
Aneides_aeneus,0,958,116
Aneides_aeneus,0,897,83
Aneides_aeneus,0,784,77
Aneides_aeneus,0,1588,186
Aneides_aeneus,0,1504,195
Aneides_aeneus,0,871,59
Aneides_aeneus,0,1356,189
Aneides_aeneus,0,934,105
Aneides_aeneus,0,950,96
Aneides_aeneus,0,1537,181
Aneides_aeneus,0,881,59
Aneides_aeneus,0,1438,187
Aneides_aeneus,0,1521,184
Aneides_aeneus,0,966,57
Aneides_aeneus,0,1165,39
Aneides_aeneus,0,945,110
Aneides_aeneus,0,1631,191
Aneides_aeneus,0,897,83
Aneides_aeneus,0,812,76
Aneides_aeneus,0,1533,192
Aneides_aeneus,0,879,79
Aneides_aeneus,0,980,70
Aneides_aeneus,0,959,110
Aneides_aeneus,0,745,66
Aneides_aeneus,0,941,111
Aneides_aeneus,0,865,16
Aneides_aeneus,0,1136,46
Aneides_aeneus,0,1244,41
Aneides_aeneus,0,880,85
Aneides_aeneus,0,1258,184
Aneides_aeneus,0,1362,197
Aneides_aeneus,0,971,61
Aneides_aeneus,0,951,64
Aneides_aeneus,0,1564,187
Aneides_aeneus,0,870,40
Aneides_aeneus,0,817,79
Aneides_aeneus,0,888,58
Aneides_aeneus,0,1073,26
Aneides_aeneus,0,949,108
Aneides_aeneus,0,891,82
Aneides_aeneus,0,1097,61
Aneides_aeneus,0,853,81
Aneides_aeneus,0,923,71
Aneides_aeneus,0,1110,21
Aneides_aeneus,0,915,63
Aneides_aeneus,0,958,97
Aneides_aeneus,0,932,110
Aneides_aeneus,0,888,75
Aneides_aeneus,0,1172,61
Aneides_aeneus,0,946,98
Aneides_aeneus,0,957,97
Aneides_aeneus,0,961,98
Aneides_aeneus,0,1197,187
Aneides_aeneus,0,1541,191
Aneides_aeneus,0,954,112
Aneides_aeneus,0,825,75
Aneides_aeneus,0,1401,185
Aneides_aeneus,0,734,182
Aneides_aeneus,0,1247,53
Aneides_aeneus,0,1099,69
Aneides_aeneus,0,834,85
Aneides_aeneus,0,952,96
Aneides_aeneus,0,898,72
Aneides_aeneus,0,1157,65
Aneides_aeneus,0,923,107
Aneides_aeneus,0,884,72
Aneides_aeneus,0,849,78
Aneides_aeneus,0,1000,59
Aneides_aeneus,0,1143,62
Aneides_aeneus,0,939,104
Aneides_aeneus,0,1057,70
Aneides_aeneus,0,1197,187
Aneides_aeneus,0,1230,189
Aneides_aeneus,0,1569,185
Aneides_aeneus,0,948,102
Aneides_aeneus,0,1153,44
Aneides_aeneus,0,1429,194
Aneides_aeneus,0,1630,194
Aneides_aeneus,0,922,69
Aneides_aeneus,0,1123,66
Aneides_aeneus,0,817,66
Aneides_aeneus,0,1504,195
Aneides_aeneus,0,1220,186
Aneides_aeneus,0,930,67
Aneides_aeneus,0,1027,36
Aneides_aeneus,0,1210,64
Aneides_aeneus,0,1121,45
Aneides_aeneus,0,1106,62
Aneides_aeneus,0,786,67
Aneides_aeneus,0,1058,44
Aneides_aeneus,0,872,59
Aneides_aeneus,0,1001,53
Aneides_aeneus,0,1554,193
Aneides_aeneus,0,877,78
Aneides_aeneus,0,956,75
Aneides_aeneus,0,1193,186
Aneides_aeneus,0,856,73
Aneides_aeneus,0,1475,194
Aneides_aeneus,0,1518,192
Aneides_aeneus,0,1475,194
Aneides_aeneus,0,888,58
Aneides_aeneus,0,1565,195
Aneides_aeneus,0,1242,70
Aneides_aeneus,0,922,69
Aneides_aeneus,0,918,65
Aneides_aeneus,0,916,74
Aneides_aeneus,0,884,72
Aneides_aeneus,0,1170,61
Aneides_aeneus,0,858,199
Aneides_aeneus,0,909,80
Aneides_aeneus,0,1015,53
Aneides_aeneus,0,813,195
Aneides_aeneus,0,964,101
Aneides_aeneus,0,1009,67
Aneides_aeneus,0,931,82
Aneides_aeneus,0,1218,56
Aneides_aeneus,0,922,69
Aneides_aeneus,0,901,76
Aneides_aeneus,0,1240,61
Aneides_aeneus,0,1482,193
Aneides_aeneus,0,961,62
Aneides_aeneus,0,1573,194
Aneides_aeneus,0,915,-9
Aneides_aeneus,0,1099,52
Aneides_aeneus,0,1370,212
Aneides_aeneus,0,721,179
Aneides_aeneus,0,1214,190
Aneides_aeneus,0,1415,191
Aneides_aeneus,0,846,59
Aneides_aeneus,0,1217,65
Aneides_aeneus,0,924,63
Aneides_aeneus,0,1585,198
Aneides_aeneus,0,960,107
Aneides_aeneus,0,1082,31
Aneides_aeneus,0,813,83
Aneides_aeneus,0,1355,187
Aneides_aeneus,0,837,83
Aneides_aeneus,0,847,62
Aneides_aeneus,0,1309,182
Aneides_aeneus,0,945,95
Aneides_aeneus,0,921,83
Aneides_aeneus,0,1159,70
Aneides_aeneus,0,1133,60
Aneides_aeneus,0,1152,70
Aneides_aeneus,0,1255,184
Aneides_aeneus,0,865,60
Aneides_aeneus,0,1503,194
Aneides_aeneus,0,838,58
Aneides_aeneus,0,936,103
Aneides_aeneus,0,1093,47
Aneides_aeneus,0,1105,64
Aneides_aeneus,0,958,97
Aneides_aeneus,0,972,54
Aneides_aeneus,0,1011,191
Aneides_aeneus,0,1573,194
Aneides_aeneus,0,889,51
Aneides_aeneus,0,1115,188
Aneides_aeneus,0,966,94
Aneides_aeneus,0,966,118
Aneides_aeneus,0,1175,54
Aneides_aeneus,0,1459,192
Aneides_aeneus,0,1105,52
Aneides_aeneus,0,956,133
Aneides_aeneus,0,1517,181
Aneides_aeneus,0,1083,31
Aneides_aeneus,0,1575,194
Aneides_aeneus,0,1453,193
Aneides_aeneus,0,980,70
Aneides_aeneus,0,854,77
Aneides_aeneus,0,1032,55
Aneides_aeneus,0,871,59
Aneides_aeneus,0,1471,193
Aneides_aeneus,0,777,67
Aneides_aeneus,0,860,188
Aneides_aeneus,0,1050,44
Aneides_aeneus,0,1123,66
Aneides_aeneus,0,908,68
Aneides_aeneus,0,989,54
Aneides_aeneus,0,1261,184
Aneides_aeneus,0,1318,203
Aneides_aeneus,0,1317,204
Aneides_aeneus,0,1551,183
Aneides_aeneus,0,884,60
Aneides_aeneus,0,1170,68
Aneides_aeneus,0,1069,53
Aneides_aeneus,0,827,61
Aneides_aeneus,0,1492,196
Aneides_aeneus,0,1116,66
Aneides_aeneus,0,1548,183
Aneides_aeneus,0,1536,191
Aneides_aeneus,0,1213,43
Aneides_aeneus,0,1053,62
Aneides_aeneus,0,1099,65
Aneides_aeneus,0,1148,69
Aneides_aeneus,0,806,76
Aneides_aeneus,0,938,75
Aneides_aeneus,0,766,69
Aneides_aeneus,0,1219,61
Aneides_aeneus,0,968,64
Aneides_aeneus,0,857,71
Aneides_aeneus,0,789,78
Aneides_aeneus,0,1485,194
Aneides_aeneus,0,1443,192
Aneides_aeneus,0,944,102
Aneides_aeneus,0,1564,194
Aneides_aeneus,0,1237,185
Aneides_aeneus,0,1308,203
Aneides_aeneus,0,909,77
Aneides_aeneus,0,835,197
Aneides_aeneus,0,824,86
Aneides_aeneus,0,1458,193
Aneides_aeneus,0,1565,193
Aneides_aeneus,0,858,199
Aneides_aeneus,0,1586,192
Aneides_aeneus,0,916,110
Aneides_aeneus,0,841,44
Aneides_aeneus,0,962,103
Aneides_aeneus,0,945,97
Aneides_aeneus,0,845,83
Aneides_aeneus,0,921,63
Aneides_aeneus,0,1465,194
Aneides_aeneus,0,1365,191
Aneides_aeneus,0,872,59
Aneides_aeneus,0,914,42
Aneides_aeneus,0,664,192
Aneides_aeneus,0,832,192
Aneides_aeneus,0,1008,66
Aneides_aeneus,0,1105,47
Aneides_aeneus,0,1105,45
Aneides_aeneus,0,1607,190
Aneides_aeneus,0,1148,63
Aneides_aeneus,0,1273,202
Aneides_aeneus,0,1548,192
Aneides_aeneus,0,1436,194
Aneides_aeneus,0,1493,200
Aneides_aeneus,0,1267,182
Aneides_aeneus,0,813,200
Aneides_aeneus,0,1523,192
Aneides_aeneus,0,1463,194
Aneides_aeneus,0,923,65
Aneides_aeneus,0,868,59
Aneides_aeneus,0,876,65
Aneides_aeneus,0,783,85
Aneides_aeneus,0,953,94
Aneides_aeneus,0,817,79
Aneides_aeneus,0,1549,194
Aneides_aeneus,0,875,84
Aneides_aeneus,0,1112,66
Aneides_aeneus,0,934,65
Aneides_aeneus,0,1498,198
Aneides_aeneus,0,776,67
Aneides_aeneus,0,823,198
Aneides_aeneus,0,1544,199
Aneides_aeneus,0,1063,49
Aneides_aeneus,0,787,39
Aneides_aeneus,0,1051,65
Aneides_aeneus,0,947,96
Aneides_aeneus,0,898,75
Aneides_aeneus,0,1610,186
Aneides_aeneus,0,1056,66
Aneides_aeneus,0,1514,196
Aneides_aeneus,0,903,75
Aneides_aeneus,0,856,59
Aneides_aeneus,0,824,85
Aneides_aeneus,0,1541,197
Aneides_aeneus,0,799,69
Aneides_aeneus,0,1236,192
Aneides_aeneus,0,1164,70
Aneides_aeneus,0,1332,203
Aneides_aeneus,0,1374,196
Aneides_aeneus,0,1184,30
Aneides_aeneus,0,1440,192
Aneides_aeneus,0,1310,203
Aneides_aeneus,0,951,61
Aneides_aeneus,0,1106,59
Aneides_aeneus,0,974,63
Aneides_aeneus,0,1146,63
Aneides_aeneus,0,1031,23
Aneides_aeneus,0,934,102
Aneides_aeneus,0,888,58
Aneides_aeneus,0,1509,195
